# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = finite_mixture_model
# start_datetime = 2025-08-06 02:53:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 50
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmpfhbldy6n/c80bfik9.json
# init = 2 (Default)
# random
#   seed = 66806
# output
#   file = /home/cph/y/mcmc-monitor/examples/example-output/finite-mixture-1/finite-mixture-20250806105328_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=finite-mixture.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,Theta.1,Theta.2
-1077.53,0.960769,0.0472777,3,15,0,1079.37,3.36427,-0.397091,3.30675,2.07962,0.856197,0.143803
-1075.18,0.980305,0.0472777,4,31,0,1080.56,2.93303,-0.572088,3.63612,1.394,0.89544,0.10456
-1074.08,0.997139,0.0472777,4,15,0,1075.69,3.08782,-0.51327,3.57051,1.18876,0.842515,0.157485
-1072.09,0.884704,0.0472777,5,47,0,1077.35,3.47739,0.241567,3.43438,2.0676,0.677885,0.322115
-1073.67,0.79532,0.0472777,4,19,0,1075.28,3.76581,0.128099,3.11113,2.27607,0.608836,0.391164
-1074.3,0.997875,0.0472777,4,15,0,1077.09,4.06663,0.549497,3.66992,2.01304,0.670344,0.329656
-1078.4,0.878751,0.0472777,6,95,0,1080.36,8.15828,1.77808,2.12768,3.36234,0.0667039,0.933296
-1075.12,0.981706,0.0472777,6,79,0,1080.7,3.82295,1.26153,3.68667,3.13481,0.480278,0.519722
-1073.82,1,0.0472777,2,3,0,1075.33,3.79824,1.29956,3.61031,2.75189,0.49392,0.50608
-1074.07,0.824006,0.0472777,3,15,0,1076.82,4.0303,1.1385,3.58148,2.3926,0.487248,0.512752
-1074.68,0.880539,0.0472777,3,11,0,1077.87,3.95817,1.2957,3.61021,3.07615,0.473529,0.526471
-1076.03,0.950583,0.0472777,3,15,0,1077.8,3.95997,1.422,3.36483,2.90948,0.505056,0.494944
-1074.42,1,0.0472777,3,7,0,1076.76,3.88853,1.44584,3.98153,2.60553,0.474318,0.525682
-1076.31,0.995115,0.0472777,4,23,0,1078.5,4.04189,1.95678,3.9489,2.99111,0.343341,0.656659
-1072.21,0.926399,0.0472777,5,39,0,1078.54,6.03567,0.66908,2.78184,2.30984,0.393722,0.606278
-1071.5,0.98855,0.0472777,6,111,0,1073.07,4.89977,0.660154,3.44443,2.5245,0.42304,0.57696
-1075.08,0.890412,0.0472777,5,55,0,1076.55,3.81259,0.780319,4.00264,2.46591,0.465337,0.534663
-1075.49,0.930325,0.0472777,5,63,0,1081.61,3.44488,0.905975,3.87749,2.24486,0.76014,0.23986
-1075.95,0.997641,0.0472777,4,31,0,1078.89,2.936,1.13494,3.98591,2.03126,0.622957,0.377043
-1074.43,0.996137,0.0472777,2,7,0,1076.45,2.99035,1.13019,3.85028,2.25317,0.644663,0.355337
-1073.03,0.817278,0.0472777,5,47,0,1079.81,3.82424,0.587612,3.31991,2.5663,0.613954,0.386046
-1073.99,0.949786,0.0472777,3,15,0,1076.7,3.60241,1.03989,3.84591,2.28703,0.523361,0.476639
-1072.69,0.817903,0.0472777,5,63,0,1078.74,3.63521,0.0298775,3.36694,1.87579,0.714409,0.285591
-1072.11,0.98647,0.0472777,6,79,0,1075.04,7.02017,1.07786,2.0652,2.60049,0.22311,0.77689
-1071.21,0.841272,0.0472777,3,11,0,1073.6,7.07535,1.17386,2.19995,2.62979,0.236068,0.763932
-1072.42,0.986336,0.0472777,6,95,0,1073.53,5.8726,0.297478,2.80061,2.36653,0.389726,0.610274
-1074.41,0.887721,0.0472777,4,31,0,1076.07,4.93991,1.10587,3.03159,2.46639,0.38324,0.61676
-1073.67,0.995249,0.0472777,6,63,0,1075.97,3.53332,-0.153607,3.69102,2.31432,0.732381,0.267619
-1073.19,0.900938,0.0472777,4,31,0,1076.14,3.51911,0.591233,3.95771,1.99935,0.634772,0.365228
-1072.88,0.992598,0.0472777,5,39,0,1074.53,3.3759,0.293309,3.79226,2.28613,0.713763,0.286237
-1071.61,0.998638,0.0472777,4,31,0,1073.66,3.81782,0.123265,3.44321,2.00941,0.657614,0.342386
-1071.41,0.998919,0.0472777,4,31,0,1071.88,3.85569,0.124548,3.46546,2.30114,0.604599,0.395401
-1070.92,0.979786,0.0472777,6,71,0,1072.25,5.46139,0.635629,2.94132,2.48818,0.416026,0.583974
-1072.28,0.938738,0.0472777,3,15,0,1073.16,5.45012,0.817238,2.77661,2.39507,0.411401,0.588599
-1072.69,0.953174,0.0472777,5,63,0,1074.41,6.07247,0.597231,2.48124,2.20194,0.352951,0.647049
# 
#  Elapsed Time: 1.595 seconds (Warm-up)
#                6.995 seconds (Sampling)
#                8.59 seconds (Total)
# 
