# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = finite_mixture_model
# start_datetime = 2025-08-06 02:53:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 50
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 5
# data
#   file = /tmp/tmpfhbldy6n/c80bfik9.json
# init = 2 (Default)
# random
#   seed = 66806
# output
#   file = /home/cph/y/mcmc-monitor/examples/example-output/finite-mixture-1/finite-mixture-20250806105328_5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=finite-mixture.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,Theta.1,Theta.2
-1070.97,0.934793,0.047659,5,31,0,1073.4,0.453533,5.45479,2.35554,3.00251,0.602977,0.397023
-1071.19,0.813956,0.047659,3,7,0,1072.83,0.445078,5.39227,2.32287,2.78415,0.610418,0.389582
-1073.71,0.985502,0.047659,6,95,0,1074.17,0.737271,3.17758,2.37298,3.58425,0.368586,0.631414
-1072.71,0.99874,0.047659,4,15,0,1074.11,0.661302,3.66017,2.33671,3.72045,0.319827,0.680173
-1073.1,0.961662,0.047659,4,31,0,1073.9,0.800949,3.51188,2.16954,3.56071,0.326202,0.673798
-1075.26,0.992625,0.047659,4,31,0,1076.23,1.04073,3.36028,2.81688,3.51902,0.307828,0.692172
-1076.52,1,0.047659,4,15,0,1077.45,1.50098,2.93133,2.02196,4.03692,0.324196,0.675804
-1076.6,1,0.047659,3,15,0,1077.79,1.63006,2.93221,2.11511,3.89308,0.319977,0.680023
-1079.76,0.836244,0.047659,4,31,0,1080.17,1.89661,2.86413,3.79178,3.73024,0.299177,0.700823
-1079.72,1,0.047659,2,3,0,1080.41,1.94555,2.83274,3.66825,3.28297,0.305312,0.694688
-1074.77,0.947079,0.047659,5,47,0,1084.07,-0.32584,2.81197,1.5814,3.74477,0.143345,0.856655
-1075.4,0.987586,0.047659,4,15,0,1078.02,-0.415025,2.84894,1.81181,3.39713,0.210485,0.789515
-1074.73,0.403226,0.047659,5,39,0,1084.17,0.76349,4.10335,2.30623,3.16969,0.444432,0.555568
-1074.85,0.927294,0.047659,3,7,0,1078.93,0.810836,4.05145,3.02936,3.49342,0.459359,0.540641
-1072.79,0.978044,0.047659,2,3,0,1075.48,0.855713,4.01552,2.55966,3.35254,0.46423,0.53577
-1074.33,0.925711,0.047659,5,51,0,1075.3,0.0987409,5.40892,2.53188,3.11975,0.550408,0.449592
-1073.37,0.991246,0.047659,2,7,0,1074.93,0.0920502,5.41862,2.4439,3.00537,0.539296,0.460704
-1071.51,0.894808,0.047659,4,15,0,1075.94,0.36722,5.0484,2.55196,3.02216,0.560085,0.439915
-1074.15,0.923112,0.047659,4,23,0,1076.31,1.11491,4.89443,3.01052,3.33226,0.602259,0.397741
-1075.94,0.960929,0.047659,3,7,0,1077.25,1.01992,4.80847,2.38938,3.424,0.66514,0.33486
-1074.53,1,0.047659,1,1,0,1075.73,1.0211,4.81636,2.47994,3.39841,0.662725,0.337275
-1072.78,0.949038,0.047659,2,3,0,1075.69,1.04574,4.84847,2.71302,3.347,0.651972,0.348028
-1071.95,0.999529,0.047659,6,79,0,1073.95,0.767741,4.38255,2.48095,3.55737,0.465734,0.534266
-1072.96,0.962264,0.047659,5,31,0,1074.24,0.954933,3.88266,2.63692,3.52316,0.511159,0.488841
-1072.15,0.975364,0.047659,5,47,0,1079.26,-0.247268,3.97882,2.07468,3.47437,0.331663,0.668337
-1071.2,0.995296,0.047659,5,31,0,1073.16,0.0955553,4.05479,2.19539,3.30744,0.411728,0.588272
-1072.06,0.880009,0.047659,4,27,0,1073.2,0.588535,4.16921,2.45109,3.74159,0.482602,0.517398
-1072,0.867886,0.047659,2,7,0,1075.01,0.603674,3.99342,2.41033,3.63733,0.486596,0.513404
-1071.14,0.952405,0.047659,6,71,0,1074.48,0.745456,6.20279,2.5846,2.72596,0.688989,0.311011
-1071.3,0.954068,0.047659,5,47,0,1072.69,0.984769,6.56677,2.43476,2.60449,0.71774,0.28226
-1074.13,0.711673,0.047659,2,7,0,1074.85,1.06395,6.5111,2.91106,2.57793,0.702055,0.297945
-1070.73,1,0.047659,2,7,0,1074.2,1.03099,6.44675,2.58614,2.57017,0.71947,0.28053
# 
#  Elapsed Time: 1.788 seconds (Warm-up)
#                6.68 seconds (Sampling)
#                8.468 seconds (Total)
# 
