# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = finite_mixture_model
# start_datetime = 2025-08-06 02:53:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 50
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 9
# data
#   file = /tmp/tmpfhbldy6n/c80bfik9.json
# init = 2 (Default)
# random
#   seed = 66806
# output
#   file = /home/cph/y/mcmc-monitor/examples/example-output/finite-mixture-1/finite-mixture-20250806105328_9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=finite-mixture.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,Theta.1,Theta.2
-1073.92,0.922288,0.0437121,2,3,0,1074.53,3.52827,-0.526219,3.31881,1.64854,0.735893,0.264107
-1073.46,0.974461,0.0437121,6,63,0,1075.51,3.20319,0.88384,3.74793,2.34986,0.726626,0.273374
-1071.81,0.96893,0.0437121,5,39,0,1075.43,3.77397,0.0532689,3.48731,2.09851,0.697354,0.302646
-1072.45,0.995036,0.0437121,4,31,0,1072.88,3.13314,0.222352,3.59979,1.99973,0.723503,0.276497
-1072.28,0.877072,0.0437121,5,31,0,1074.65,3.46301,-0.0788214,3.51293,1.87556,0.760403,0.239597
-1075.51,0.962555,0.0437121,4,31,0,1078.49,3.65312,-0.901481,3.26601,1.95736,0.686922,0.313078
-1072.38,0.975076,0.0437121,4,15,0,1077.52,3.57018,-0.235304,3.50723,2.099,0.740748,0.259252
-1071.62,0.629621,0.0437121,6,63,0,1076.96,4.18361,0.56671,3.55124,2.26659,0.524839,0.475161
-1071.33,0.92094,0.0437121,6,95,0,1074.77,5.40911,0.807104,2.8798,2.41721,0.366005,0.633995
-1071.36,0.987629,0.0437121,3,15,0,1072.6,5.44113,0.631404,2.9629,2.51646,0.348836,0.651164
-1072.38,0.874158,0.0437121,3,7,0,1073.51,5.60621,0.888639,2.93319,2.64991,0.401095,0.598905
-1071.46,0.994067,0.0437121,4,31,0,1074.39,5.23976,0.480289,2.8987,2.5204,0.387789,0.612211
-1071.16,0.996931,0.0437121,6,111,0,1072.61,6.98789,1.29046,2.4495,2.73695,0.220971,0.779029
-1072.73,0.968084,0.0437121,4,15,0,1072.97,6.73409,1.46853,2.52197,2.74714,0.189146,0.810854
-1072.59,0.992832,0.0437121,4,31,0,1073.59,6.71217,1.45272,2.81769,2.71187,0.220736,0.779264
-1075.46,0.79186,0.0437121,3,11,0,1076.87,6.61803,1.53406,2.94683,3.20125,0.184636,0.815364
-1073.98,0.997784,0.0437121,6,87,0,1076.85,5.08942,1.25407,3.74406,2.61109,0.377853,0.622147
-1075.56,0.636254,0.0437121,3,7,0,1083.66,5.04897,0.999711,3.01385,3.07326,0.370729,0.629271
-1074.02,0.975133,0.0437121,2,3,0,1076.96,5.0963,1.0624,2.90783,2.85745,0.366166,0.633834
-1072.28,0.988372,0.0437121,4,23,0,1074.94,5.24801,0.832703,2.99239,2.77326,0.379784,0.620216
-1073.6,0.99186,0.0437121,4,23,0,1075.26,4.87503,1.35509,3.45978,2.72568,0.34717,0.65283
-1070.84,0.992883,0.0437121,5,31,0,1074.54,5.77601,0.604396,2.8723,2.42376,0.353855,0.646145
-1072.27,0.986777,0.0437121,4,15,0,1074.46,5.78863,0.340323,2.53445,2.32026,0.386562,0.613438
-1071.19,0.995515,0.0437121,4,15,0,1073.34,5.63895,0.530526,2.92716,2.45548,0.357566,0.642434
-1074.03,0.89505,0.0437121,3,15,0,1074.98,5.5929,0.444646,3.34815,2.57767,0.371435,0.628565
-1070.62,1,0.0437121,3,7,0,1074.37,5.55336,0.616987,2.96538,2.4524,0.381664,0.618336
-1071.78,0.927294,0.0437121,3,7,0,1073.03,5.68946,0.750754,3.23353,2.57297,0.349073,0.650927
-1071.68,0.976518,0.0437121,3,7,0,1073.2,5.73715,0.677456,3.18154,2.45623,0.362147,0.637853
-1072.37,0.875116,0.0437121,3,15,0,1075.47,5.75017,0.592517,2.60758,2.36944,0.318743,0.681257
-1071.3,0.877761,0.0437121,2,3,0,1073.71,5.81544,0.618351,2.79998,2.42664,0.327991,0.672009
-1071.9,0.862326,0.0437121,3,15,0,1073.71,5.8778,0.500655,2.76638,2.36562,0.333114,0.666886
-1076.36,0.768539,0.0437121,2,3,0,1077.01,5.88901,0.432497,3.31473,2.57263,0.322672,0.677328
-1072.83,0.995066,0.0437121,3,7,0,1077.44,5.87336,0.447169,2.40914,2.27385,0.382996,0.617004
-1073.24,0.956841,0.0437121,5,63,0,1074.62,4.79786,0.870237,3.04689,2.80522,0.412414,0.587586
-1071.14,0.991199,0.0437121,4,15,0,1074.68,5.09803,0.602163,3.00841,2.44661,0.456692,0.543308
# 
#  Elapsed Time: 1.725 seconds (Warm-up)
#                6.756 seconds (Sampling)
#                8.481 seconds (Total)
# 
