# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = finite_mixture_model
# start_datetime = 2025-08-06 02:53:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 50
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 7
# data
#   file = /tmp/tmpfhbldy6n/c80bfik9.json
# init = 2 (Default)
# random
#   seed = 66806
# output
#   file = /home/cph/y/mcmc-monitor/examples/example-output/finite-mixture-1/finite-mixture-20250806105328_7.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=finite-mixture.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,Theta.1,Theta.2
-1072.22,1,0.0466193,3,7,0,1072.92,0.02425,4.29867,2.0577,3.07853,0.430909,0.569091
-1072.87,0.992434,0.0466193,5,31,0,1074.41,0.406892,3.39621,1.83781,3.57955,0.332012,0.667988
-1074.21,0.98983,0.0466193,5,47,0,1076.1,0.00348997,4.25,1.82029,3.47289,0.405602,0.594398
-1071.8,0.991781,0.0466193,4,23,0,1075.37,0.476887,4.19241,2.2381,3.64734,0.464983,0.535017
-1072.83,0.937648,0.0466193,2,3,0,1073.31,0.533855,4.19532,2.13174,3.76282,0.459412,0.540588
-1074.06,0.970885,0.0466193,3,7,0,1077.26,0.31718,4.32537,2.5293,3.24267,0.559817,0.440183
-1075.82,0.995077,0.0466193,4,15,0,1076.66,1.32411,4.8275,2.7214,3.56773,0.527632,0.472368
-1078.09,0.756308,0.0466193,2,7,0,1080.44,1.2769,4.82172,2.26666,3.92901,0.561007,0.438993
-1075.53,0.954886,0.0466193,3,7,0,1079.87,1.18262,4.81867,2.87991,3.28879,0.529987,0.470013
-1076.71,0.992887,0.0466193,4,15,0,1078.14,1.273,4.89696,2.86694,3.11842,0.742526,0.257474
-1076,0.99753,0.0466193,4,15,0,1078.34,1.46583,4.76124,2.80691,3.98948,0.725304,0.274696
-1073.77,0.999936,0.0466193,4,31,0,1076.34,1.14453,5.15502,2.73678,3.75292,0.610546,0.389454
-1072.56,0.955399,0.0466193,5,63,0,1076.17,0.637297,4.62296,2.59881,3.48346,0.59033,0.40967
-1071.25,0.988863,0.0466193,4,15,0,1073.16,0.578213,4.86513,2.45235,3.26875,0.508268,0.491732
-1072.63,0.910102,0.0466193,2,3,0,1072.87,0.615831,4.93193,2.3354,3.53429,0.501212,0.498788
-1074.09,0.948366,0.0466193,4,23,0,1076.69,0.43175,4.33111,2.41102,3.74045,0.545061,0.454939
-1073.88,0.998028,0.0466193,3,15,0,1075.24,0.488338,4.32709,2.50406,3.75934,0.545963,0.454037
-1073.53,0.993403,0.0466193,5,31,0,1075.73,1.1783,3.92543,2.48544,3.89973,0.451686,0.548314
-1073.76,0.969777,0.0466193,4,31,0,1074.47,0.866937,3.87898,2.844,3.71234,0.516026,0.483974
-1076.54,0.994808,0.0466193,5,31,0,1077.86,1.92859,4.00036,3.229,3.89354,0.623648,0.376352
-1071.73,0.985278,0.0466193,5,63,0,1077.4,0.14002,3.96983,2.26278,3.36793,0.344866,0.655134
-1071.68,0.99469,0.0466193,4,31,0,1074.69,0.220939,3.67099,2.0102,3.67305,0.328642,0.671358
-1072.32,0.951052,0.0466193,4,31,0,1074.03,0.692676,3.68949,2.25939,3.53885,0.358061,0.641939
-1073.42,0.996393,0.0466193,3,15,0,1074.58,0.648335,3.92956,2.30787,3.77304,0.338783,0.661217
-1074.56,0.957221,0.0466193,5,63,0,1076.93,0.916324,4.0743,2.85005,3.77365,0.583279,0.416721
-1075.19,0.967436,0.0466193,3,7,0,1075.69,0.922273,4.06595,2.40681,3.46095,0.579278,0.420722
-1073.87,1,0.0466193,3,7,0,1076.52,0.923377,4.1353,2.88976,3.72889,0.479401,0.520599
-1071.72,0.996051,0.0466193,4,23,0,1074.96,0.426937,4.22955,2.50716,3.56013,0.481739,0.518261
-1071.02,0.98983,0.0466193,6,87,0,1072.84,0.285467,5.04385,2.32958,3.11737,0.552254,0.447746
-1073.03,0.875628,0.0466193,6,95,0,1075.04,0.320325,3.63759,2.42216,3.65648,0.431312,0.568688
-1071.59,0.99538,0.0466193,4,31,0,1073.86,0.522512,4.2731,2.2888,3.63497,0.44901,0.55099
-1072.55,0.975711,0.0466193,5,31,0,1074.87,-0.299333,3.93354,2.05778,3.51783,0.35315,0.64685
-1075.14,0.680965,0.0466193,5,47,0,1078.92,0.703053,4.71525,2.71543,3.93513,0.523937,0.476063
-1071.12,0.993094,0.0466193,3,7,0,1075.29,0.649751,4.71886,2.44944,3.27289,0.516298,0.483702
-1071.45,0.95148,0.0466193,5,63,0,1073.99,0.0538992,4.14636,2.3732,3.29351,0.399797,0.600203
# 
#  Elapsed Time: 2.017 seconds (Warm-up)
#                6.772 seconds (Sampling)
#                8.789 seconds (Total)
# 
