# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = finite_mixture_model
# start_datetime = 2025-08-06 02:53:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 50
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 10
# data
#   file = /tmp/tmpfhbldy6n/c80bfik9.json
# init = 2 (Default)
# random
#   seed = 66806
# output
#   file = /home/cph/y/mcmc-monitor/examples/example-output/finite-mixture-1/finite-mixture-20250806105328_10.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=finite-mixture.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,Theta.1,Theta.2
-1070.88,0.856532,0.0486126,5,63,0,1077.69,6.41438,1.07246,2.68912,2.63993,0.273838,0.726162
-1071.05,0.921138,0.0486126,5,59,0,1072.29,5.86504,0.678332,2.79973,2.58649,0.346202,0.653798
-1071.88,0.967599,0.0486126,6,95,0,1074.65,4.34377,0.771608,3.65198,2.52976,0.47193,0.52807
-1071.99,0.997414,0.0486126,5,47,0,1072.53,4.09631,0.752439,3.52016,2.31551,0.535358,0.464642
-1073.96,0.919562,0.0486126,6,63,0,1075.99,3.14327,-0.198109,3.7322,1.81566,0.831852,0.168148
-1075.51,0.991514,0.0486126,5,31,0,1077.85,2.71834,0.395083,3.51501,1.31095,0.847492,0.152508
-1072.98,0.99915,0.0486126,6,63,0,1076.72,5.74898,0.271896,2.5051,2.34439,0.396105,0.603895
-1071.27,0.994525,0.0486126,4,15,0,1075.03,5.87634,0.687003,2.66127,2.31194,0.37171,0.62829
-1073.3,0.888695,0.0486126,5,63,0,1075.38,5.46069,0.27504,2.98873,2.22894,0.378726,0.621274
-1072.92,0.995496,0.0486126,6,111,0,1074.4,6.69894,0.799654,2.16636,2.5837,0.281995,0.718005
-1073.35,0.979196,0.0486126,4,15,0,1075.16,6.26664,1.01047,2.46044,2.31647,0.333271,0.666729
-1072.18,0.987347,0.0486126,5,63,0,1075.2,6.87334,1.25117,2.75888,2.77854,0.253327,0.746673
-1070.99,0.802026,0.0486126,3,7,0,1076.98,6.74005,1.07084,2.53354,2.66204,0.264309,0.735691
-1074.34,0.514653,0.0486126,2,3,0,1075.02,6.75069,1.06803,2.42633,2.94869,0.266845,0.733155
-1071.16,0.913582,0.0486126,2,7,0,1075.87,6.76138,1.10089,2.32732,2.55154,0.269874,0.730126
-1072.37,0.814571,0.0486126,3,11,0,1073.18,6.68031,1.03204,2.4221,2.8227,0.237168,0.762832
-1071.93,0.985373,0.0486126,5,63,0,1074.23,5.62314,0.603947,2.91969,2.29137,0.349905,0.650095
-1071.82,0.748849,0.0486126,2,3,0,1075.6,5.6604,0.583544,2.98139,2.64097,0.361185,0.638815
-1072.55,0.994707,0.0486126,4,19,0,1073.08,5.59884,0.996091,2.74114,2.72807,0.34994,0.65006
-1072.07,0.991801,0.0486126,6,79,0,1074.18,7.19099,1.34913,2.59811,2.66775,0.199881,0.800119
-1071.1,0.973929,0.0486126,6,87,0,1074.16,5.37967,0.675197,2.83402,2.45731,0.367027,0.632973
-1071.27,0.976402,0.0486126,5,63,0,1072.68,5.9592,0.797619,2.54659,2.47635,0.309795,0.690205
-1071.17,0.951373,0.0486126,5,55,0,1072.34,5.74355,0.808286,2.95788,2.40916,0.376392,0.623608
-1071.98,0.859354,0.0486126,4,31,0,1073.5,5.92047,0.840965,2.66802,2.69362,0.291889,0.708111
-1071.43,0.988262,0.0486126,6,111,0,1074.09,6.61445,1.13709,2.44335,2.70992,0.230265,0.769735
-1073.39,0.919361,0.0486126,3,7,0,1073.76,6.81432,1.28596,2.55635,2.79675,0.285296,0.714704
-1077.53,0.889566,0.0486126,3,7,0,1078.31,6.94173,1.33327,2.59715,2.37974,0.31118,0.68882
-1074.87,0.995808,0.0486126,3,15,0,1081.14,6.93004,1.28836,2.87111,2.55547,0.192755,0.807245
-1072.82,1,0.0486126,2,3,0,1075,6.8866,1.27463,2.8153,2.75348,0.195635,0.804365
-1074.47,0.795231,0.0486126,6,95,0,1077.25,3.47187,-0.0268528,3.93271,1.96749,0.679863,0.320137
-1072.92,0.986944,0.0486126,2,7,0,1074.92,3.51777,-0.0253067,3.26176,2.09431,0.701039,0.298961
-1073.01,0.997561,0.0486126,3,15,0,1073.56,3.52287,-0.17915,3.33621,1.77838,0.732228,0.267772
-1072.07,1,0.0486126,5,31,0,1073.51,3.78563,-0.29479,3.37835,1.93916,0.682924,0.317076
-1074.42,0.900701,0.0486126,4,31,0,1082.51,3.40488,1.36223,4.02026,2.49946,0.545759,0.454241
# 
#  Elapsed Time: 1.074 seconds (Warm-up)
#                7.106 seconds (Sampling)
#                8.18 seconds (Total)
# 
