# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = finite_mixture_model
# start_datetime = 2025-08-06 02:53:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 50
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmpfhbldy6n/c80bfik9.json
# init = 2 (Default)
# random
#   seed = 66806
# output
#   file = /home/cph/y/mcmc-monitor/examples/example-output/finite-mixture-1/finite-mixture-20250806105328_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=finite-mixture.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,Theta.1,Theta.2
-1075.34,0.862516,0.0463789,2,3,0,1075.9,0.650469,5.85843,2.77749,2.48329,0.708202,0.291798
-1071.46,1,0.0463789,3,7,0,1075.84,0.791606,6.0252,2.4624,2.91119,0.695136,0.304864
-1072.11,0.920343,0.0463789,3,15,0,1073.57,0.824602,6.16298,2.69668,2.9204,0.664389,0.335611
-1072.57,0.866872,0.0463789,3,15,0,1075.38,1.06688,6.08841,2.58876,2.62821,0.650464,0.349536
-1071.29,0.998316,0.0463789,3,7,0,1073.19,0.910497,5.88635,2.57186,2.95417,0.69999,0.30001
-1074.87,0.785778,0.0463789,4,15,0,1078.19,0.366623,6.39394,2.48665,2.77761,0.657533,0.342467
-1075.82,0.994761,0.0463789,5,55,0,1078.53,1.8139,6.91186,3.08998,2.45998,0.881336,0.118664
-1075.27,0.994179,0.0463789,4,31,0,1077.22,1.81455,6.86372,3.09465,2.77576,0.868988,0.131012
-1073.91,0.885451,0.0463789,5,31,0,1076.54,1.66578,7.11321,2.98472,2.33201,0.859846,0.140154
-1073.15,0.926112,0.0463789,4,15,0,1076.09,1.24837,7.58766,2.75144,2.21211,0.76186,0.23814
-1072.45,0.96984,0.0463789,4,15,0,1074.8,1.20278,7.22125,2.63989,2.37864,0.81771,0.18229
-1074.68,0.960997,0.0463789,3,7,0,1075.9,1.3137,7.15351,2.7043,2.07116,0.849824,0.150176
-1072.64,0.986025,0.0463789,4,15,0,1075.89,1.62311,7.19682,2.86986,2.33111,0.837246,0.162754
-1072.07,0.998538,0.0463789,4,23,0,1073.66,1.57321,7.32785,2.85301,2.32124,0.829992,0.170008
-1072.9,0.939433,0.0463789,3,15,0,1075.67,1.67761,7.29127,2.79014,2.27927,0.834979,0.165021
-1073.67,0.924186,0.0463789,4,19,0,1076.23,0.927988,7.41472,2.64765,2.25468,0.747822,0.252178
-1072.2,0.999544,0.0463789,4,15,0,1074.42,1.52163,7.15963,2.705,2.32849,0.815727,0.184273
-1072.12,0.938524,0.0463789,6,91,0,1073.55,1.10049,5.96963,2.80569,2.73656,0.70475,0.29525
-1072.01,0.901732,0.0463789,5,35,0,1074.87,1.00651,5.77478,2.77809,2.79904,0.6916,0.3084
-1072.93,0.892544,0.0463789,2,7,0,1074.44,1.03138,5.80961,2.7588,2.6128,0.67078,0.32922
-1071.68,0.967162,0.0463789,3,15,0,1074.77,0.924119,5.95654,2.38033,2.60702,0.673036,0.326964
-1071.38,0.990691,0.0463789,5,63,0,1072.53,0.880653,6.10905,2.6585,2.92079,0.674847,0.325153
-1071.09,0.971948,0.0463789,6,91,0,1072.55,0.531268,5.32139,2.51929,2.99826,0.566374,0.433626
-1073.66,0.803533,0.0463789,5,63,0,1080.33,0.683807,2.94442,1.70843,3.83501,0.227316,0.772684
-1076.5,0.947435,0.0463789,4,31,0,1078.9,-1.06629,3.66562,2.11227,3.3213,0.211918,0.788082
-1074.18,0.713561,0.0463789,5,31,0,1079.29,0.327352,3.0385,1.56794,3.61617,0.144776,0.855224
-1071.87,0.961113,0.0463789,6,63,0,1075.99,0.569227,4.03571,2.17724,3.61198,0.403533,0.596467
-1073.46,0.96805,0.0463789,6,79,0,1076.67,1.66623,7.20285,2.69105,2.36427,0.804213,0.195787
-1074.05,0.881186,0.0463789,3,7,0,1076.58,1.6401,7.22992,2.85189,2.4414,0.771296,0.228704
-1073.13,0.995453,0.0463789,3,7,0,1074.41,1.56574,7.27636,2.79226,2.49049,0.774661,0.225339
-1073.56,0.996593,0.0463789,4,31,0,1075.52,1.54681,7.32052,2.94544,2.32546,0.864226,0.135774
-1071.49,0.977938,0.0463789,6,95,0,1075.27,0.953599,5.86789,2.5738,2.77362,0.641207,0.358793
-1070.97,0.901669,0.0463789,3,15,0,1074.48,0.674372,5.89142,2.52733,2.82207,0.631611,0.368389
-1074.41,0.863397,0.0463789,3,15,0,1079.31,0.381296,5.84003,2.36009,3.01895,0.670058,0.329942
-1074.12,0.942203,0.0463789,5,63,0,1076.9,1.06218,6.12673,2.82603,2.3766,0.746514,0.253486
# 
#  Elapsed Time: 1.317 seconds (Warm-up)
#                6.96 seconds (Sampling)
#                8.277 seconds (Total)
# 
